Фрейм,Амплитуда
4899,3.3002365
4900,4.4467525
4901,5.501325
4902,4.7629147
4903,4.208286
4904,3.7079089
4905,3.438381
4906,3.4988496
4907,3.3441176
4908,3.4700165
4909,4.4209714
4910,4.826019
4911,4.428094
4912,4.2236423
4913,4.4184833
4914,4.102329
4915,3.7243714
4916,3.4576037
4917,4.265034
4918,5.447479
4919,5.2832575
4920,4.867334
4921,4.472961
4922,4.175295
4923,3.946575
4924,3.7775738
4925,3.3980017
4926,3.8843565
4927,4.682891
4928,4.3746796
4929,4.238835
4930,4.062598
4931,3.8722422
4932,3.5984633
4933,3.5893483
4934,3.7903225
4935,4.634996
4936,5.1807356
4937,4.6036763
4938,4.136262
4939,3.751819
4940,3.424899
4941,3.5663855
4942,3.561282
4943,3.764667
4944,5.266414
4945,5.0680304
4946,4.136371
4947,3.8146598
4948,3.8337126
4949,3.6752546
4950,3.278791
4951,3.2515004
4952,4.36782
4953,5.542701
4954,4.934277
4955,4.6236157
4956,4.4353347
4957,4.403401
4958,4.060791
4959,3.8981378
4960,4.108509
4961,5.0238204
4962,5.1747723
4963,4.8584676
4964,4.941667
4965,4.71867
4966,4.489088
4967,4.0368133
4968,3.8174102
4969,4.3164606
4970,5.3342247
4971,5.0281124
4972,4.6569138
4973,4.8823776
4974,4.932457
4975,4.8689494
4976,4.7044153
4977,4.6854463
4978,4.8038874
4979,4.888771
4980,4.891781
4981,4.7625337
4982,4.2676353
4983,4.108293
4984,4.154798
4985,4.1691146
4986,4.008271
4987,4.607787
4988,4.5473127
4989,4.3122654
4990,4.453537
4991,4.314796
4992,4.1406727
4993,4.2201104
4994,3.9181085
4995,4.236756
4996,4.70048
4997,4.219796
4998,3.7213807
4999,3.5959728
5000,3.7077641
5001,3.7315557
5002,3.5916731
5003,3.7867758
5004,5.318471
5005,5.2846336
5006,4.0979924
5007,3.8392587
5008,3.866423
5009,3.5383909
5010,3.0900714
5011,2.9282675
5012,2.730785
5013,3.0207214
5014,3.698866
5015,3.523113
5016,2.9850926
5017,2.7278876
5018,2.6939564
5019,2.8016367
5020,3.3455644
5021,4.5543528
5022,5.266851
5023,4.729445
5024,4.5702963
5025,4.4312053
5026,4.2964883
5027,4.1636333
5028,4.0390096
5029,4.2560353
5030,5.2886014
5031,5.303917
5032,4.9223404
5033,4.6160727
5034,4.339389
5035,4.114203
5036,4.0020866
5037,3.9066076
5038,4.293342
5039,5.0427866
5040,4.4095044
5041,3.9885867
5042,3.7330797
5043,3.8181396
5044,3.841644
5045,3.754986
5046,3.916094
5047,4.5932317
5048,4.702944
5049,3.9797337
5050,3.929305
5051,3.913117
5052,3.8309991
5053,3.6443894
5054,3.551391
5055,3.4424403
5056,3.6742318
5057,3.8442779
5058,3.624505
5059,3.3113158
5060,3.3839672
5061,3.2266102
5062,3.0559506
5063,3.2608373
5064,3.9955318
5065,4.254347
5066,3.0131593
5067,2.4542983
5068,2.361761
5069,2.3011134
5070,2.3307996
5071,2.4779704
5072,3.0766716
5073,5.4159536
5074,5.8087997
5075,5.0709805
5076,4.6407423
5077,4.4610405
5078,4.325158
5079,4.2033916
5080,4.2395453
5081,4.266576
5082,4.3641624
5083,4.5617785
5084,4.482784
5085,4.2751746
5086,4.0096803
5087,3.986944
5088,4.057144
5089,3.967659
5090,4.0591407
5091,4.387182
5092,4.50063
5093,4.3487473
5094,4.2627745
5095,4.3561673
5096,4.263765
5097,4.0736613
5098,4.3792915
5099,5.403187
5100,5.2984776
5101,4.733547
5102,4.4957385
5103,4.2937193
5104,4.120725
5105,4.1099687
5106,3.8989406
5107,4.4305615
5108,5.440519
5109,4.629213
5110,4.298055
5111,4.1719503
5112,4.171048
5113,4.2485433
5114,4.150954
5115,4.0700183
5116,4.128646
5117,3.9603848
5118,3.8184438
5119,3.7682788
5120,3.7007594
5121,3.6706922
5122,3.7414017
5123,3.8392506
5124,3.6725674
5125,3.717755
5126,3.7376826
5127,3.8197923
5128,3.7690394
5129,3.6136467
5130,3.664455
5131,3.63738
5132,3.7471077
5133,4.0649657
5134,4.239987
5135,3.817586
5136,3.786497
5137,3.7548904
5138,3.6959887
5139,3.735052
5140,3.8917148
5141,4.236213
5142,5.64044
5143,5.3090453
5144,4.92498
5145,4.812724
5146,4.724444
5147,4.4876585
5148,4.2937994
5149,4.381613
5150,4.3430395
5151,4.380005
5152,4.267364
5153,4.0468144
5154,3.6897373
5155,3.8416378
5156,4.652419
5157,5.2710166
5158,5.15201
5159,5.3297276
5160,5.2188277
5161,4.7492585
5162,4.7608776
5163,4.691718
5164,4.5509863
5165,4.5710225
5166,4.466941
5167,4.2453594
5168,4.21579
5169,4.128813
5170,4.1621513
5171,4.0511007
5172,3.9885504
5173,3.9167104
5174,3.9695678
5175,3.7506628
5176,3.5098088
5177,3.5264575
5178,3.5353975
5179,3.612699
5180,3.6694295
5181,3.693148
5182,3.6090858
5183,3.5898
5184,3.8334208
5185,5.2150106
5186,5.444785
5187,4.994313
5188,4.453628
5189,4.1329284
5190,3.8230295
5191,3.6426024
5192,3.560452
5193,3.6285982
5194,4.428845
5195,4.2103796
5196,3.9020789
5197,3.9028044
5198,3.9546509
5199,3.921609
5200,3.8489885
5201,3.8655152
5202,4.489027
5203,4.552727
5204,3.7724166
5205,3.6695395
5206,3.734532
5207,3.5736418
5208,3.36469
5209,3.2712443
5210,3.8004491
5211,5.439901
5212,5.3905706
5213,5.1278973
5214,4.830245
5215,4.48686
5216,4.2959204
5217,4.321978
5218,4.173667
5219,4.5529895
5220,4.747419
5221,4.023709
5222,3.6847904
5223,3.741405
5224,3.6668715
5225,3.6362655
5226,3.8216803
5227,3.5991502
5228,3.3849971
5229,3.8115735
5230,4.3697214
5231,4.442675
5232,4.0961766
5233,3.770293
5234,3.459525
5235,3.5430675
5236,4.0531898
5237,5.0975595
5238,4.8876696
5239,4.631028
5240,4.031704
5241,3.5938683
5242,4.1212754
5243,4.497419
5244,4.378109
5245,5.124013
5246,5.347136
5247,4.2121797
5248,4.0653915
5249,4.0946875
5250,3.9490507
5251,3.8788867
5252,3.8790421
5253,4.0183034
5254,4.0997357
5255,4.2047143
5256,4.0292215
5257,4.0138187
5258,3.9758384
5259,3.7538335
5260,3.8466709
5261,3.9196544
5262,4.013049
5263,4.042122
5264,3.9487329
5265,3.6885333
5266,3.6443532
5267,3.6911695
5268,3.6646006
5269,3.5750291
5270,3.6375623
5271,4.4890165
5272,4.5854416
5273,3.8172386
5274,3.5167103
5275,3.6335661
5276,3.6087193
5277,3.7830513
5278,3.7426496
5279,4.2419395
5280,5.3760686
5281,4.7539873
5282,4.013935
5283,3.6322007
5284,3.846595
5285,3.714085
5286,3.4505444
5287,3.4011962
5288,3.243245
5289,3.1764162
5290,3.0462058
5291,2.7766845
5292,2.4063766
5293,2.932289
5294,3.3121817
5295,3.2095127
5296,3.5713942
5297,4.747164
5298,4.701519
5299,4.426448
5300,4.622583
5301,4.8261437
5302,4.6180243
5303,4.3185115
5304,3.9911635
5305,4.5275955
5306,5.322058
5307,5.041323
5308,4.809049
5309,4.270963
5310,4.0691943
5311,4.168509
5312,4.1167254
5313,3.7647252
5314,4.3925147
5315,4.731204
5316,4.0764055
5317,4.032397
5318,4.173893
5319,4.1882114
5320,4.16264
5321,3.9637034
5322,4.2749896
5323,4.9563885
5324,4.5402412
5325,3.967813
5326,4.0157514
5327,4.0806546
5328,4.017494
5329,3.9453192
5330,3.836649
5331,3.8245203
5332,3.9022224
5333,4.0236073
5334,3.679547
5335,3.3884704
5336,3.1203501
5337,3.2197466
5338,2.9737737
5339,2.6223242
5340,3.556082
5341,3.9024732
5342,3.3816586
5343,3.0863671
5344,2.9744837
5345,2.8197992
5346,2.9723508
5347,3.1625028
5348,4.448955
5349,6.0403504
5350,5.4406786
5351,4.857284
5352,4.579312
5353,4.4450784
5354,4.286872
5355,4.261085
5356,4.02809
5357,4.0188756
5358,4.128218
5359,4.2375836
5360,4.061304
5361,3.91075
5362,3.8617153
5363,3.7018104
5364,3.626071
5365,3.6822937
5366,3.8371487
5367,4.2233477
5368,4.0376115
5369,4.10834
5370,3.92862
5371,3.9623008
5372,3.8172147
5373,3.7087765
5374,4.3522787
5375,5.5004053
5376,5.598645
5377,5.282213
5378,5.032554
5379,4.955268
5380,4.6839576
5381,4.049621
5382,3.9251993
5383,5.424783
5384,5.4289026
5385,4.385733
5386,4.2015285
5387,4.1834965
5388,4.1505404
5389,4.1109047
5390,4.033507
5391,4.1667595
5392,4.2606564
5393,4.0758004
5394,4.014953
5395,4.121589
5396,4.1722717
5397,4.0496845
5398,3.8574147
5399,3.7605011
5400,3.7891037
5401,3.8560634
5402,3.704698
5403,3.5886376
5404,3.763127
5405,3.7267785
5406,3.608102
5407,3.6165655
5408,3.470391
5409,4.121738
5410,4.0235147
5411,3.5373874
5412,3.5264957
5413,3.4510546
5414,3.4364643
5415,3.4383483
5416,3.729705
5417,4.722947
5418,5.8337755
5419,5.4352093
5420,4.9329967
5421,4.732345
5422,4.636737
5423,4.6322064
5424,4.5097914
5425,4.322281
5426,4.262111
5427,4.182911
5428,4.0035777
5429,3.963819
5430,4.116776
5431,4.284316
5432,4.0021186
5433,3.2956996
5434,4.0881214
5435,5.542319
5436,5.2997155
5437,4.8081775
5438,4.6075697
5439,4.2114635
5440,4.2791276
5441,4.5257936
5442,4.4507575
5443,4.2049007
5444,4.0126786
5445,3.9022958
5446,3.85746
5447,3.8859286
5448,3.703461
5449,3.6680741
5450,3.681261
5451,3.7202857
5452,4.4897947
5453,4.210729
5454,3.5858736
5455,3.518954
5456,3.6347222
5457,3.688644
5458,3.6544137
5459,3.6486704
5460,4.4531674
5461,5.5310745
5462,5.052687
5463,4.3792677
5464,4.1735497
5465,4.1714773
5466,3.8469503
5467,3.4820936
5468,3.4386785
5469,3.5074317
5470,3.667785
5471,3.7440102
5472,4.018514
5473,4.0614185
5474,4.027401
5475,3.9169526
5476,3.8533514
5477,4.0729117
5478,4.9327383
5479,4.424592
5480,3.7230244
5481,3.4814558
5482,3.260623
5483,3.0805109
5484,3.0858643
5485,3.2716956
5486,4.6001115
5487,5.3935065
5488,5.1294727
5489,4.5360737
5490,4.3530107
5491,4.1933045
5492,4.070488
5493,4.0334597
5494,4.418518
5495,4.6349163
5496,4.3055596
5497,3.9522038
5498,4.170763
5499,3.827997
5500,3.459797
5501,3.9245207
5502,4.0985966
5503,3.7098873
5504,4.01784
5505,3.92511
5506,3.521085
5507,3.0684457
5508,3.1560006
5509,3.7228312
5510,3.8225644
5511,3.3176458
5512,3.0702019
5513,3.7136128
5514,3.9023998
5515,3.5379333
5516,3.5360396
5517,3.479737
5518,3.3905299
5519,3.2553391
5520,3.6377914
5521,4.8470144
5522,4.4168644
5523,4.3499556
5524,4.445952
5525,4.4668417
5526,4.566754
5527,4.5789843
5528,4.5292783
5529,4.5197306
5530,4.4350076
5531,4.608785
5532,4.6159186
5533,4.603426
5534,4.7402053
5535,4.6099987
5536,4.314349
5537,4.192397
5538,4.806408
5539,4.643771
5540,4.165227
5541,4.06028
5542,4.08297
5543,4.0840244
5544,4.183515
5545,4.267301
5546,4.5573688
5547,4.9798274
5548,4.675695
5549,4.369815
5550,4.2893643
5551,4.1279054
5552,4.1100726
5553,3.9892962
5554,3.8180006
5555,4.7033076
5556,5.2614975
5557,4.2412987
5558,3.8691769
5559,3.8123636
5560,3.5522213
5561,3.4009423
5562,3.119695
5563,2.8982913
5564,2.7227254
5565,2.6808393
5566,3.1155493
5567,3.3824048
5568,3.2917197
5569,3.0282269
5570,2.8469732
5571,3.0006664
5572,4.1824627
5573,5.2982545
5574,4.8555746
5575,4.575763
5576,4.3765755
5577,4.2860923
5578,4.293115
5579,4.1146955
5580,4.080992
5581,5.0061436
5582,5.2216167
5583,4.7213426
5584,4.500081
5585,4.2902713
5586,4.057543
5587,3.9199839
5588,3.850322
5589,4.009573
5590,4.6321883
5591,4.3732944
5592,3.9255888
5593,3.9587016
5594,3.8947532
5595,3.8457267
5596,3.9184847
5597,4.057778
5598,4.522601
5599,5.110635
5600,4.5597057
5601,4.0529847
5602,3.9725695
5603,4.0157876
5604,3.8102205
5605,3.6817029
5606,3.7976148
5607,3.936366
5608,4.227959
5609,4.238648
5610,3.7582526
5611,3.5146623
5612,3.336212
5613,3.1171227
5614,3.22857
5615,3.897096
5616,4.821941
5617,3.7528074
5618,2.8713205
5619,2.6457472
5620,2.6888297
5621,2.6827419
5622,2.9337096
5623,3.601626
5624,5.6273355
5625,6.291948
5626,5.1885886
5627,4.7640686
5628,4.628489
5629,4.4135933
5630,4.291445
5631,4.310845
5632,4.1605606
5633,4.233487
5634,4.1635084
5635,4.1371875
5636,4.0193734
5637,3.9435117
5638,3.951887
5639,4.0280843
5640,3.9053314
5641,4.058586
5642,4.33759
5643,4.5896926
5644,4.497921
5645,4.420046
5646,4.406797
5647,4.2330785
5648,4.2474136
5649,4.2727356
5650,5.448238
5651,5.530701
5652,4.7351017
5653,4.5519295
5654,4.137041
5655,3.8545241
5656,3.4629734
5657,3.5956936
5658,3.9734485
5659,5.006163
5660,4.761105
5661,4.3354716
5662,4.1492853
5663,4.1854706
5664,4.037382
5665,4.1013036
5666,3.857669
5667,4.0363975
5668,4.0460687
5669,3.8723838
5670,3.8328996
5671,3.9408295
5672,3.8255491
5673,3.7257247
5674,3.6016312
5675,3.4974349
5676,3.5030468
5677,3.5583687
5678,3.607812
5679,3.6797435
5680,3.6342692
5681,3.5084817
5682,3.4778242
5683,3.6065671
5684,3.9094243
5685,4.4975657
5686,3.9294405
5687,3.4965754
5688,3.4581895
5689,3.6575704
5690,3.6631916
5691,3.7388263
5692,3.8854916
5693,5.2576766
5694,5.5571723
5695,4.863997
5696,4.6372943
5697,4.4281325
5698,4.179588
5699,4.091798
5700,3.9273393
5701,3.9320855
5702,3.8983014
5703,3.9077837
5704,3.8165581
5705,3.8734012
5706,3.8012009
5707,3.707667
5708,3.4323373
5709,3.2833629
5710,4.4282775
5711,5.224535
5712,4.5362954
5713,4.548514
5714,4.384221
5715,4.3536973
5716,4.538401
5717,4.513615
5718,4.2290754
5719,4.065739
5720,3.9773312
5721,3.8277085
5722,3.8210711
5723,3.7394302
5724,3.7813406
5725,3.5912142
5726,3.4049082
5727,3.4520054
5728,3.7124176
5729,3.633685
5730,3.8272915
5731,3.7766273
5732,3.9229593
5733,3.9335682
5734,3.7450204
5735,4.020862
5736,5.0232997
5737,5.5515995
5738,5.348058
5739,4.7350054
5740,4.345206
5741,4.0526
5742,3.897386
5743,3.7546065
5744,4.29394
5745,5.308846
5746,5.1435785
5747,4.9791408
5748,4.5667357
5749,3.9074926
5750,3.6219978
5751,3.6709564
5752,3.5850449
5753,4.0072365
5754,4.283888
5755,3.5540507
5756,3.1397438
5757,3.1122627
5758,3.2108347
5759,3.174825
5760,3.09462
5761,3.6087716
5762,5.115481
5763,5.2987695
5764,5.0521674
5765,4.549904
5766,3.9679112
5767,3.6086485
5768,3.3774252
5769,3.2915833
5770,3.8222125
5771,4.4208093
5772,3.6415021
5773,3.2904305
5774,3.3778348
5775,3.5677629
5776,4.019521
5777,4.3153477
5778,4.1905003
5779,5.032048
5780,5.3620076
5781,4.855301
5782,4.237902
5783,4.0171385
5784,3.807017
5785,3.5602114
5786,3.4501674
5787,3.4067883
5788,3.911936
5789,3.8483036
5790,3.6604154
5791,3.7489157
5792,3.499412
5793,2.907336
5794,2.9386094
5795,3.7968493
5796,4.726779
5797,5.032846
5798,4.2738576
5799,4.3904953
5800,4.6800537
5801,4.395978
5802,4.4833813
5803,4.435222
5804,4.2243423
5805,4.1857934
5806,4.070689
5807,3.9898489
5808,4.0610695
5809,3.7840872
5810,3.6493945
5811,3.751545
5812,3.603489
5813,4.03506
5814,4.714485
5815,4.5958047
5816,4.423946
5817,4.443643
5818,4.4261994
5819,4.374081
5820,4.3237996
5821,4.272539
5822,4.337662
5823,4.147143
5824,4.1715612
5825,4.1370425
5826,4.0055594
5827,3.8913414
5828,4.0510087
5829,4.0328026
5830,4.263246
5831,5.7758846
5832,5.639215
5833,5.132846
5834,5.0903296
5835,4.6157017
5836,4.2499385
5837,4.269407
5838,4.037575
5839,3.8001077
5840,3.562049
5841,3.4682276
5842,3.4180708
5843,3.3406508
5844,3.2601347
5845,3.2197757
5846,3.1231217
5847,3.2348487
5848,3.7045975
5849,4.5012045
5850,4.587306
5851,4.155439
5852,3.9171247
5853,3.9609556
5854,3.9916565
5855,3.9325824
5856,3.8240964
5857,3.8257935
5858,3.7399473
5859,3.5614657
5860,3.570975
5861,3.6919894
5862,3.6051373
5863,3.7351587
5864,3.7818022
5865,4.3655734
5866,4.8783603
5867,4.421358
5868,4.119888
5869,3.807286
5870,3.6557016
5871,3.6034539
5872,3.6424258
5873,3.6269631
5874,3.5549254
5875,3.3294914
5876,3.2602937
5877,3.1184707
5878,3.0213103
5879,2.9933646
5880,2.8776662
5881,2.8946846
5882,3.42002
5883,4.631427
5884,4.217838
5885,3.8923237
5886,3.739875
5887,3.5912106
5888,3.5727506
5889,3.6278396
5890,3.573296
5891,3.5831401
5892,3.6056101
5893,3.4061227
5894,3.2265072
5895,3.2090046
5896,3.073847
5897,2.863689
5898,2.8994894
5899,3.5292492
5900,5.3416758
5901,5.0675664
5902,4.590907
5903,4.37288
5904,4.309289
5905,4.161637
5906,3.954423
5907,3.7582612
5908,3.6652005
5909,3.5593112
5910,3.5084195
5911,3.5491855
5912,3.4564934
5913,3.237031
5914,3.1134655
5915,3.2845216
5916,3.3902528
5917,3.4497604
5918,4.0251603
5919,4.2249217
5920,3.9652858
5921,3.8463814
5922,3.7468407
5923,3.5254703
5924,3.4388208
5925,4.016223
5926,5.2171245
5927,5.128444
5928,4.6779866
5929,4.2902336
5930,4.0021763
5931,3.7904508
5932,3.5532353
5933,3.7928963
5934,4.3190475
5935,4.789138
5936,4.3727994
5937,3.9970355
5938,3.8800316
5939,3.7526982
5940,3.7124486
5941,3.58012
5942,3.6533213
5943,4.7156205
5944,4.796964
5945,4.3096266
5946,4.003812
5947,3.9157407
5948,3.6564002
5949,3.3765085
5950,3.1424553
5951,4.1231403
5952,5.5442605
5953,4.896566
5954,4.699705
5955,4.495296
5956,4.1666574
5957,3.7852254
5958,3.5340788
5959,3.6440048
5960,4.42918
5961,4.5517
5962,3.8383763
5963,3.721995
5964,3.6073117
5965,3.5174334
5966,3.4561641
5967,3.258258
5968,3.6138458
5969,4.660653
5970,4.2573485
5971,3.4626856
5972,3.0831616
5973,2.9117708
5974,2.6514983
5975,2.6529639
5976,2.8264096
5977,3.7095006
5978,4.234673
5979,3.6785154
5980,3.495609
5981,3.368878
5982,3.018803
5983,3.1293426
5984,2.9605312
5985,2.929656
5986,4.087492
5987,4.585827
5988,4.052548
5989,4.0231586
5990,4.1750174
5991,3.9030025
5992,3.8587449
5993,3.7003865
5994,3.6103418
5995,3.6297605
5996,3.758424
5997,3.751825
5998,3.5950675
5999,3.4456031
6000,3.503772
6001,3.5247328
6002,3.4942803
6003,3.4068277
6004,3.2947526
6005,3.4401073
6006,3.4577067
6007,3.255915
6008,3.2592335
6009,3.25441
6010,3.261113
6011,3.2898145
6012,3.3211114
6013,3.188334
6014,3.2484448
6015,3.2892618
6016,3.2456698
6017,3.3498995
6018,3.175944
6019,3.0229838
6020,2.8431315
6021,2.7535272
6022,2.9383788
6023,2.9977844
6024,2.929048
6025,2.8199713
6026,2.8231068
6027,2.8320127
6028,2.8390625
6029,2.8271666
6030,2.8058288
6031,2.7783053
6032,2.8416116
6033,2.8406491
6034,2.880566
6035,2.8038652
6036,2.6810968
6037,2.6653006
6038,2.6861885
6039,2.753919
6040,2.7767856
6041,2.631327
6042,2.5894728
6043,2.5587187
6044,2.483623
6045,2.4524837
6046,2.4288616
6047,2.4177709
6048,2.4237285
6049,2.3318613
6050,2.1084373
6051,2.0829377
6052,2.026529
6053,2.069359
6054,2.121076
6055,2.0406265
6056,1.956799
6057,1.7542928
6058,1.6062474
6059,1.5775867
6060,1.4989133
6061,1.4731151
6062,1.4151947
6063,1.4454688
6064,1.4201889
6065,1.31671
6066,1.2798631
6067,1.240657
6068,1.2396512
6069,1.2804445
6070,1.2832268
6071,1.3148348
6072,1.7588757
6073,1.9096547
6074,1.3996913
6075,1.1116939
6076,1.0264448
6077,0.93696576
6078,0.87552005
6079,0.83797807
6080,0.79759985
6081,0.7747482
6082,0.7398456
6083,0.72032064
6084,0.70154524
6085,0.6728873
6086,0.6526617
6087,0.63056785
6088,0.6524925
6089,1.0057414
6090,1.0850211
6091,0.7173474
6092,0.614857
6093,0.5739088
6094,0.5538982
6095,0.5371961
6096,0.5077155
6097,0.5279925
6098,0.58920443
6099,0.7874816
6100,0.94339985
6101,0.82855135
6102,0.73635334
6103,0.66020733
6104,0.6352077
6105,0.6150555
6106,0.59224796
6107,0.62095463
6108,0.6152234
6109,0.5785765
6110,0.5726816
6111,0.55753326
6112,0.5574049
6113,0.64834577
6114,0.62128484
6115,0.59823817
6116,0.8177085
6117,0.8153142
6118,0.6910785
6119,0.60636115
6120,0.565289
6121,0.5372841
6122,0.4912767
6123,0.6020281
6124,1.0333678
6125,1.6786779
6126,1.770449
6127,2.5570548
6128,3.2044554
6129,2.9923074
6130,2.6491644
6131,2.4830265
6132,2.2099233
6133,1.5850536
6134,1.2520584
6135,1.1538708
6136,1.0951385
6137,1.0472609
6138,1.1219133
6139,1.1651345
6140,1.1703106
6141,1.1391598
6142,1.0573239
6143,1.0504185
6144,1.0070927
6145,1.0148722
6146,1.0759165
6147,1.1086208
6148,1.039232
6149,1.0319781
6150,1.0893269
6151,1.2513093
6152,1.3270988
6153,1.3628485
6154,1.3332822
6155,1.322168
6156,1.3592105
6157,1.3144736
6158,1.2732348
6159,1.1911856
6160,1.1682471
6161,1.1703706
6162,1.1288162
6163,1.0546685
6164,0.9827166
6165,0.95684856
6166,0.9339241
6167,1.0406808
6168,1.2247521
6169,1.380205
6170,1.4900188
6171,1.5049361
6172,1.5112267
6173,1.5116658
6174,1.5014919
6175,1.6075563
6176,1.5944495
6177,1.5016792
6178,1.4277886
6179,1.3533738
6180,1.2026242
6181,1.4441291
6182,2.1265678
6183,2.265949
6184,2.055537
6185,1.5181098
6186,1.0793884
6187,0.96910363
6188,1.0984911
6189,1.424773
6190,1.6488475
6191,1.515595
6192,1.3302991
6193,1.2883803
6194,1.307174
6195,1.3605927
6196,1.2166915
6197,1.0877208
6198,0.70902723
6199,0.46472618
6200,0.7550388
6201,1.2131029
6202,1.3069636
6203,1.2257769
6204,1.2803844
6205,1.3404554
6206,1.3789064
6207,1.415684
6208,1.4375095
6209,1.3760315
6210,1.7260985
6211,1.8900933
6212,1.5942163
6213,1.4086828
6214,1.4226403
6215,1.4024227
6216,1.3429587
6217,1.3343247
6218,1.2814281
6219,1.2963932
6220,1.3260589
6221,1.2943143
6222,1.2470118
6223,1.3067287
6224,1.3471198
6225,1.3516543
6226,1.3674473
6227,1.5603943
6228,1.452384
6229,1.3039382
6230,1.2680855
6231,1.3338901
6232,1.3333207
6233,1.2031744
6234,1.1878134
6235,1.1394901
6236,1.3254228
6237,1.6596193
6238,1.5209249
6239,1.3294291
6240,1.266688
6241,1.0056466
6242,0.84293556
6243,0.78984725
6244,0.7109338
6245,0.5673087
6246,0.46099138
6247,0.4254695
6248,0.40828767
6249,0.37593564
6250,0.42300397
6251,0.5744655
6252,0.54057205
6253,0.6242354
6254,0.8413219
6255,0.68063277
6256,0.59832174
6257,0.5468068
6258,0.4994681
6259,0.47851458
6260,0.4801672
6261,0.52124417
6262,0.8313459
6263,1.6809778
6264,1.7575123
6265,1.3179663
6266,1.3143767
6267,1.2509589
6268,1.2113805
6269,1.2354707
6270,1.1105548
6271,1.0426009
6272,1.3065048
6273,1.3233615
6274,1.3174152
6275,1.3589787
6276,1.4077384
6277,1.4707587
6278,1.3945738
6279,1.3961015
6280,1.2803897
6281,1.2383859
6282,1.2486576
6283,1.2205955
6284,1.2605836
6285,1.2421492
6286,1.1457436
6287,1.1492642
6288,1.225185
6289,1.2478064
6290,1.2269158
6291,1.1981332
6292,1.0648335
6293,0.9445375
6294,0.70537895
6295,0.96484166
6296,2.8409913
6297,3.5563657
6298,2.9378507
6299,2.8125892
6300,2.6418383
6301,2.594055
6302,2.3483949
6303,1.4131495
6304,0.5758679
6305,0.45765367
6306,0.8681483
6307,1.3953747
6308,1.4744511
6309,1.372225
6310,1.392263
6311,1.4653333
6312,1.4760691
6313,1.2678493
6314,0.94256485
6315,0.5579981
6316,0.47020876
6317,0.35763234
6318,0.2809238
6319,0.24361016
6320,0.25492302
6321,0.5992286
6322,1.8078027
6323,2.1992664
6324,1.5402839
6325,1.3006209
6326,1.2323673
6327,1.2383517
6328,1.2674543
6329,1.2773784
6330,1.2828407
6331,1.344036
6332,1.2200998
6333,1.1748173
6334,1.1989801
6335,1.3632637
6336,1.396898
6337,1.3574672
6338,1.3648909
6339,1.3263857
6340,1.1278281
6341,0.95997727
6342,0.91608804
6343,1.0028204
6344,0.9198124
6345,0.8897793
6346,0.9931692
6347,1.0580921
6348,1.3727726
6349,1.7766246
6350,1.583705
6351,1.2673167
6352,1.1834211
6353,1.1083401
6354,1.0818088
6355,0.98174876
6356,0.7786313
6357,0.66049606
6358,0.6069941
6359,0.62179923
6360,0.7293115
6361,0.7293169
6362,0.61661845
6363,0.47245774
6364,0.53707254
6365,0.78677696
6366,0.738752
6367,0.565822
6368,0.48089656
6369,0.44675955
6370,0.43068007
6371,0.40074056
6372,0.43234384
6373,0.48927927
6374,0.6826067
6375,1.0414807
6376,0.92055285
6377,0.7514822
6378,0.67519647
6379,0.6233504
6380,0.5904438
6381,0.5884388
6382,0.5982304
6383,0.57860506
6384,0.5774525
6385,0.5660882
6386,0.5335375
6387,0.54570425
6388,0.6294029
6389,0.7122601
6390,0.6048188
6391,0.8062737
6392,1.021246
6393,0.81625676
6394,0.7036945
6395,0.63941956
6396,0.6237913
6397,0.5748475
6398,0.6074631
6399,1.1810423
6400,2.0312834
6401,2.2340825
6402,1.9332153
6403,1.6995776
6404,1.5968711
6405,1.5249753
6406,1.5605147
6407,1.7919003
6408,1.7511219
6409,1.5378708
6410,1.464766
6411,1.3952917
6412,1.3265336
6413,1.3159858
6414,1.107222
6415,1.1178144
6416,1.2976462
6417,1.3628104
6418,1.7632366
6419,1.8903415
6420,1.6812443
6421,1.5123223
6422,1.6297272
6423,1.8308558
6424,1.7643647
6425,1.7118638
6426,1.798053
6427,1.632036
6428,1.5667142
6429,1.6122056
6430,1.6207637
6431,1.650347
6432,1.6814765
6433,1.7053206
6434,1.658746
6435,1.6180608
6436,1.4197205
6437,0.89989614
6438,0.42978778
6439,0.36121327
6440,1.3658211
6441,2.5596051
6442,2.3321304
6443,1.6993638
6444,1.495989
6445,1.5332364
6446,1.4712541
6447,1.3358232
6448,1.1964576
6449,1.1783272
6450,1.0694069
6451,1.0082747
6452,1.0306312
6453,0.9949669
6454,0.7921984
6455,0.5561237
6456,0.41824973
6457,0.38883868
6458,1.3111812
6459,2.150766
6460,1.9661487
6461,1.8549066
6462,1.7489192
6463,1.6750082
6464,1.5967097
6465,1.5216018
6466,1.4723881
6467,1.4996618
6468,1.4469948
6469,1.4370606
6470,1.425034
6471,1.3325711
6472,1.2415785
6473,1.1909301
6474,1.2619513
6475,1.330349
6476,1.4381992
6477,1.4981405
6478,1.4514672
6479,1.3027799
6480,1.271438
6481,1.226144
6482,1.3145512
6483,1.4249928
6484,1.4420296
6485,1.5338476
6486,1.5369896
6487,1.4201676
6488,1.5031826
6489,1.511447
6490,1.520578
6491,1.5354651
6492,1.6287911
6493,1.6216768
6494,1.4645339
6495,1.4147006
6496,1.3383374
6497,1.2145581
6498,1.3421799
6499,1.3492073
